Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2018	regulation of organelle organization (GO:0033043)	2/113	0.1573584738727489	0.2468452983003836	0	0	2.895187870797627	5.3538648015451065	S100A9;S100A8
GO_Biological_Process_2018	positive regulation of developmental process (GO:0051094)	2/113	0.1573584738727489	0.2468452983003836	0	0	2.895187870797627	5.3538648015451065	JUN;RTN4
GO_Biological_Process_2018	viral process (GO:0016032)	3/220	0.1591822952244001	0.2493637601457681	0	0	2.227619551257838	4.0937080834421655	IRF7;RPS4Y1;CHMP5
GO_Biological_Process_2018	regulation of vasculature development (GO:1901342)	1/28	0.1611032777010404	0.2496335727742037	0	0	5.92831541218638	10.823382616266583	SP100
GO_Biological_Process_2018	negative regulation of intracellular steroid hormone receptor signaling pathway (GO:0033144)	1/28	0.1611032777010404	0.2496335727742037	0	0	5.92831541218638	10.823382616266583	PHB
GO_Biological_Process_2018	hydrogen ion transmembrane transport (GO:1902600)	1/28	0.1611032777010404	0.2496335727742037	0	0	5.92831541218638	10.823382616266583	ATP6V0E1
GO_Biological_Process_2018	positive regulation of calcium-mediated signaling (GO:0050850)	1/28	0.1611032777010404	0.2496335727742037	0	0	5.92831541218638	10.823382616266583	CCL4
GO_Biological_Process_2018	acute inflammatory response (GO:0002526)	1/28	0.1611032777010404	0.2496335727742037	0	0	5.92831541218638	10.823382616266583	PLSCR1
GO_Biological_Process_2018	positive regulation of protein tyrosine kinase activity (GO:0061098)	1/28	0.1611032777010404	0.2496335727742037	0	0	5.92831541218638	10.823382616266583	NCF1
GO_Biological_Process_2018	organelle fission (GO:0048285)	1/28	0.1611032777010404	0.2496335727742037	0	0	5.92831541218638	10.823382616266583	MX1
GO_Biological_Process_2018	bicellular tight junction assembly (GO:0070830)	1/28	0.1611032777010404	0.2496335727742037	0	0	5.92831541218638	10.823382616266583	ARL2
GO_Biological_Process_2018	Ras protein signal transduction (GO:0007265)	3/223	0.1636994862110626	0.2533127550854113	0	0	2.196907600596125	3.97579406694368	JUN;ARHGEF3;RAC2
GO_Biological_Process_2018	chromatin remodeling (GO:0006338)	2/116	0.1639453530593226	0.2533499231309153	0	0	2.8185708172871204	5.096602097868428	SP100;ANP32A
GO_Biological_Process_2018	regulation of chromosome segregation (GO:0051983)	1/29	0.1663537252021877	0.253978548370185	0	0	5.716301843317972	10.25298125318036	MAD1L1
GO_Biological_Process_2018	regulation of keratinocyte differentiation (GO:0045616)	1/29	0.1663537252021877	0.253978548370185	0	0	5.716301843317972	10.25298125318036	ZFP36
GO_Biological_Process_2018	TRIF-dependent toll-like receptor signaling pathway (GO:0035666)	1/29	0.1663537252021877	0.253978548370185	0	0	5.716301843317972	10.25298125318036	IRF7
GO_Biological_Process_2018	B cell proliferation (GO:0042100)	1/29	0.1663537252021877	0.253978548370185	0	0	5.716301843317972	10.25298125318036	BCL2
GO_Biological_Process_2018	nuclear-transcribed mRNA poly(A) tail shortening (GO:0000289)	1/29	0.1663537252021877	0.253978548370185	0	0	5.716301843317972	10.25298125318036	ZFP36
GO_Biological_Process_2018	cortical cytoskeleton organization (GO:0030865)	1/29	0.1663537252021877	0.253978548370185	0	0	5.716301843317972	10.25298125318036	PLEK
GO_Biological_Process_2018	regulation of activated T cell proliferation (GO:0046006)	1/29	0.1663537252021877	0.253978548370185	0	0	5.716301843317972	10.25298125318036	PYCARD
GO_Biological_Process_2018	positive regulation of epidermal growth factor receptor signaling pathway (GO:0045742)	1/29	0.1663537252021877	0.253978548370185	0	0	5.716301843317972	10.25298125318036	NCF1
GO_Biological_Process_2018	positive regulation of interleukin-1 secretion (GO:0050716)	1/29	0.1663537252021877	0.253978548370185	0	0	5.716301843317972	10.25298125318036	PYCARD
GO_Biological_Process_2018	regulation of neuron projection development (GO:0010975)	2/119	0.1705808983632487	0.2581485323661661	0	0	2.745882843443819	4.856219069170219	MYLIP;S100A9
GO_Biological_Process_2018	regulation of phosphorylation (GO:0042325)	2/119	0.1705808983632487	0.2581485323661661	0	0	2.745882843443819	4.856219069170219	SOCS1;DYNLL1
GO_Biological_Process_2018	regulation of developmental growth (GO:0048638)	1/30	0.171571572737233	0.2581485323661661	0	0	5.518909899888765	9.72848472744733	SOD1
GO_Biological_Process_2018	positive regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0045737)	1/30	0.171571572737233	0.2581485323661661	0	0	5.518909899888765	9.72848472744733	CCND3
GO_Biological_Process_2018	cellular response to drug (GO:0035690)	1/30	0.171571572737233	0.2581485323661661	0	0	5.518909899888765	9.72848472744733	MT2A
GO_Biological_Process_2018	negative regulation of transferase activity (GO:0051348)	1/30	0.171571572737233	0.2581485323661661	0	0	5.518909899888765	9.72848472744733	ZFP36
GO_Biological_Process_2018	positive regulation of B cell proliferation (GO:0030890)	1/30	0.171571572737233	0.2581485323661661	0	0	5.518909899888765	9.72848472744733	BCL2
GO_Biological_Process_2018	regulation of protein polymerization (GO:0032271)	1/30	0.171571572737233	0.2581485323661661	0	0	5.518909899888765	9.72848472744733	ARL2
GO_Biological_Process_2018	multivesicular body assembly (GO:0036258)	1/30	0.171571572737233	0.2581485323661661	0	0	5.518909899888765	9.72848472744733	CHMP5
GO_Biological_Process_2018	positive regulation of reactive oxygen species biosynthetic process (GO:1903428)	1/30	0.171571572737233	0.2581485323661661	0	0	5.518909899888765	9.72848472744733	CYBA
GO_Biological_Process_2018	MyD88-independent toll-like receptor signaling pathway (GO:0002756)	1/30	0.171571572737233	0.2581485323661661	0	0	5.518909899888765	9.72848472744733	IRF7
GO_Biological_Process_2018	cellular protein modification process (GO:0006464)	9/1001	0.174615908489212	0.2623833782824737	0	0	1.4768753476084535	2.5773934194465475	UBL5;PSMC5;DAD1;SHISA5;PSME2;ISG15;PSMB10;PSMA7;PSMB9
GO_Biological_Process_2018	negative regulation of cell migration (GO:0030336)	2/121	0.1750296242842779	0.2624922212191435	0	0	2.699460271913644	4.704619463824593	BST2;IFITM1
GO_Biological_Process_2018	nucleobase-containing small molecule interconversion (GO:0015949)	1/31	0.1767570211186702	0.2624922212191435	0	0	5.334677419354839	9.244885281458137	DUT
GO_Biological_Process_2018	regulation of protein export from nucleus (GO:0046825)	1/31	0.1767570211186702	0.2624922212191435	0	0	5.334677419354839	9.244885281458137	SP100
GO_Biological_Process_2018	zinc ion homeostasis (GO:0055069)	1/31	0.1767570211186702	0.2624922212191435	0	0	5.334677419354839	9.244885281458137	MT2A
GO_Biological_Process_2018	positive regulation of bone mineralization (GO:0030501)	1/31	0.1767570211186702	0.2624922212191435	0	0	5.334677419354839	9.244885281458137	ISG15
GO_Biological_Process_2018	anterograde axonal transport (GO:0008089)	1/31	0.1767570211186702	0.2624922212191435	0	0	5.334677419354839	9.244885281458137	SOD1
GO_Biological_Process_2018	gene silencing by miRNA (GO:0035195)	1/31	0.1767570211186702	0.2624922212191435	0	0	5.334677419354839	9.244885281458137	ZFP36
GO_Biological_Process_2018	multivesicular body organization (GO:0036257)	1/31	0.1767570211186702	0.2624922212191435	0	0	5.334677419354839	9.244885281458137	CHMP5
GO_Biological_Process_2018	proton transport (GO:0015992)	1/31	0.1767570211186702	0.2624922212191435	0	0	5.334677419354839	9.244885281458137	ATP6V0E1
GO_Biological_Process_2018	protein deacetylation (GO:0006476)	1/32	0.1819102698375409	0.2677081548382368	0	0	5.162330905306972	8.797859785682565	PHB
GO_Biological_Process_2018	response to zinc ion (GO:0010043)	1/32	0.1819102698375409	0.2677081548382368	0	0	5.162330905306972	8.797859785682565	MT2A
GO_Biological_Process_2018	negative regulation of fat cell differentiation (GO:0045599)	1/32	0.1819102698375409	0.2677081548382368	0	0	5.162330905306972	8.797859785682565	CCDC85B
GO_Biological_Process_2018	positive regulation of T cell differentiation (GO:0045582)	1/32	0.1819102698375409	0.2677081548382368	0	0	5.162330905306972	8.797859785682565	SOCS1
GO_Biological_Process_2018	regulation of erythrocyte differentiation (GO:0045646)	1/32	0.1819102698375409	0.2677081548382368	0	0	5.162330905306972	8.797859785682565	ZFP36
GO_Biological_Process_2018	positive regulation of myeloid leukocyte differentiation (GO:0002763)	1/32	0.1819102698375409	0.2677081548382368	0	0	5.162330905306972	8.797859785682565	PF4
GO_Biological_Process_2018	phagosome maturation (GO:0090382)	1/32	0.1819102698375409	0.2677081548382368	0	0	5.162330905306972	8.797859785682565	ATP6V0E1
GO_Biological_Process_2018	G2/M transition of mitotic cell cycle (GO:0000086)	2/126	0.1862305661002732	0.2717429933333177	0	0	2.589955415683189	4.35311876898171	PLK3;DYNLL1
GO_Biological_Process_2018	regulation of DNA recombination (GO:0000018)	1/33	0.1870315173029665	0.2717429933333177	0	0	5.000756048387097	8.383658171599759	IL7R
GO_Biological_Process_2018	intracellular pH reduction (GO:0051452)	1/33	0.1870315173029665	0.2717429933333177	0	0	5.000756048387097	8.383658171599759	ATP6V0E1
GO_Biological_Process_2018	positive regulation of biomineral tissue development (GO:0070169)	1/33	0.1870315173029665	0.2717429933333177	0	0	5.000756048387097	8.383658171599759	ISG15
GO_Biological_Process_2018	positive regulation of calcium ion transport (GO:0051928)	1/33	0.1870315173029665	0.2717429933333177	0	0	5.000756048387097	8.383658171599759	CCL4
GO_Biological_Process_2018	negative regulation of multi-organism process (GO:0043901)	1/33	0.1870315173029665	0.2717429933333177	0	0	5.000756048387097	8.383658171599759	CARD16
GO_Biological_Process_2018	regulation of autophagosome assembly (GO:2000785)	1/33	0.1870315173029665	0.2717429933333177	0	0	5.000756048387097	8.383658171599759	PIP4K2A
GO_Biological_Process_2018	regulation of intracellular protein transport (GO:0033157)	1/33	0.1870315173029665	0.2717429933333177	0	0	5.000756048387097	8.383658171599759	PLK3
GO_Biological_Process_2018	mRNA stabilization (GO:0048255)	1/33	0.1870315173029665	0.2717429933333177	0	0	5.000756048387097	8.383658171599759	ZFP36
GO_Biological_Process_2018	positive regulation of catalytic activity (GO:0043085)	1/33	0.1870315173029665	0.2717429933333177	0	0	5.000756048387097	8.383658171599759	SOD1
GO_Biological_Process_2018	cell cycle G2/M phase transition (GO:0044839)	2/127	0.1884831918338107	0.2735041995860379	0	0	2.569105691056911	4.287185986365959	PLK3;DYNLL1
GO_Biological_Process_2018	response to amino acid (GO:0043200)	1/34	0.1921209605841142	0.2766735649269338	0	0	4.848973607038123	7.9990128273347105	TMBIM6
GO_Biological_Process_2018	regulation of axon extension (GO:0030516)	1/34	0.1921209605841142	0.2766735649269338	0	0	4.848973607038123	7.9990128273347105	RTN4
GO_Biological_Process_2018	regulation of insulin receptor signaling pathway (GO:0046626)	1/34	0.1921209605841142	0.2766735649269338	0	0	4.848973607038123	7.9990128273347105	SOCS1
GO_Biological_Process_2018	negative regulation of endothelial cell migration (GO:0010596)	1/34	0.1921209605841142	0.2766735649269338	0	0	4.848973607038123	7.9990128273347105	SP100
GO_Biological_Process_2018	endoplasmic reticulum organization (GO:0007029)	1/34	0.1921209605841142	0.2766735649269338	0	0	4.848973607038123	7.9990128273347105	RTN4
GO_Biological_Process_2018	positive regulation of chemokine production (GO:0032722)	1/34	0.1921209605841142	0.2766735649269338	0	0	4.848973607038123	7.9990128273347105	PYCARD
GO_Biological_Process_2018	negative regulation of cell proliferation (GO:0008285)	4/363	0.1924920740748996	0.2768588773218329	0	0	1.7970947765832548	2.961073602035333	IFITM1;PHB;S100A11;IFIT3
GO_Biological_Process_2018	protein glycosylation (GO:0006486)	2/130	0.1952634841176979	0.2800723689368623	0	0	2.5085111788617884	4.097415785446579	TMEM258;DAD1
GO_Biological_Process_2018	antibacterial humoral response (GO:0019731)	1/35	0.1971787956438155	0.2800723689368623	0	0	4.70611954459203	7.641064501976653	IGHA1
GO_Biological_Process_2018	negative regulation of cell-substrate adhesion (GO:0010812)	1/35	0.1971787956438155	0.2800723689368623	0	0	4.70611954459203	7.641064501976653	GBP1
GO_Biological_Process_2018	regulation of microtubule polymerization (GO:0031113)	1/35	0.1971787956438155	0.2800723689368623	0	0	4.70611954459203	7.641064501976653	ARL2
GO_Biological_Process_2018	anatomical structure homeostasis (GO:0060249)	1/35	0.1971787956438155	0.2800723689368623	0	0	4.70611954459203	7.641064501976653	SP100
GO_Biological_Process_2018	negative regulation of epithelial cell migration (GO:0010633)	1/35	0.1971787956438155	0.2800723689368623	0	0	4.70611954459203	7.641064501976653	SP100
GO_Biological_Process_2018	apical junction assembly (GO:0043297)	1/35	0.1971787956438155	0.2800723689368623	0	0	4.70611954459203	7.641064501976653	ARL2
GO_Biological_Process_2018	regulation of mitotic spindle organization (GO:0060236)	1/35	0.1971787956438155	0.2800723689368623	0	0	4.70611954459203	7.641064501976653	CHMP5
GO_Biological_Process_2018	positive regulation of osteoblast differentiation (GO:0045669)	1/35	0.1971787956438155	0.2800723689368623	0	0	4.70611954459203	7.641064501976653	IFITM1
GO_Biological_Process_2018	protein kinase B signaling (GO:0043491)	1/35	0.1971787956438155	0.2800723689368623	0	0	4.70611954459203	7.641064501976653	PLK3
GO_Biological_Process_2018	ferric iron transport (GO:0015682)	1/36	0.2022052171834861	0.2833354086178418	0	0	4.571428571428571	7.307301351470821	ATP6V0E1
GO_Biological_Process_2018	transferrin transport (GO:0033572)	1/36	0.2022052171834861	0.2833354086178418	0	0	4.571428571428571	7.307301351470821	ATP6V0E1
GO_Biological_Process_2018	lymphocyte proliferation (GO:0046651)	1/36	0.2022052171834861	0.2833354086178418	0	0	4.571428571428571	7.307301351470821	BCL2
GO_Biological_Process_2018	natural killer cell activation (GO:0030101)	1/36	0.2022052171834861	0.2833354086178418	0	0	4.571428571428571	7.307301351470821	CD2
GO_Biological_Process_2018	axonal transport (GO:0098930)	1/36	0.2022052171834861	0.2833354086178418	0	0	4.571428571428571	7.307301351470821	SOD1
GO_Biological_Process_2018	regulation of ubiquitin protein ligase activity (GO:1904666)	1/36	0.2022052171834861	0.2833354086178418	0	0	4.571428571428571	7.307301351470821	ANAPC16
GO_Biological_Process_2018	mRNA catabolic process (GO:0006402)	1/36	0.2022052171834861	0.2833354086178418	0	0	4.571428571428571	7.307301351470821	ZFP36
GO_Biological_Process_2018	calcium ion transmembrane import into cytosol (GO:0097553)	1/36	0.2022052171834861	0.2833354086178418	0	0	4.571428571428571	7.307301351470821	PLCG2
GO_Biological_Process_2018	histone deacetylation (GO:0016575)	1/36	0.2022052171834861	0.2833354086178418	0	0	4.571428571428571	7.307301351470821	PHB
GO_Biological_Process_2018	plasma membrane organization (GO:0007009)	1/36	0.2022052171834861	0.2833354086178418	0	0	4.571428571428571	7.307301351470821	PLSCR1
GO_Biological_Process_2018	zymogen activation (GO:0031638)	1/36	0.2022052171834861	0.2833354086178418	0	0	4.571428571428571	7.307301351470821	IFI16
GO_Biological_Process_2018	mitochondrial transport (GO:0006839)	2/135	0.2066308060639233	0.2889168232601001	0	0	2.4135949630172995	3.8058087285700055	BCL2;PMAIP1
GO_Biological_Process_2018	positive regulation of receptor activity (GO:2000273)	1/37	0.2072004187828564	0.2889168232601001	0	0	4.444220430107527	6.995508485793588	NCF1
GO_Biological_Process_2018	regulation of metal ion transport (GO:0010959)	1/37	0.2072004187828564	0.2889168232601001	0	0	4.444220430107527	6.995508485793588	BCL2
GO_Biological_Process_2018	positive regulation of smooth muscle cell proliferation (GO:0048661)	1/37	0.2072004187828564	0.2889168232601001	0	0	4.444220430107527	6.995508485793588	JUN
GO_Biological_Process_2018	organelle assembly (GO:0070925)	4/376	0.2091709876989571	0.2913088633563525	0	0	1.7331378299120237	2.711673061509573	ACTR3;NCF1;DYNLL1;CHMP5
GO_Biological_Process_2018	positive regulation of innate immune response (GO:0045089)	1/38	0.2121645927501659	0.2951181058717289	0	0	4.323888404533566	6.703725989325509	PLSCR1
GO_Biological_Process_2018	negative regulation of cellular macromolecule biosynthetic process (GO:2000113)	5/512	0.2170506413779841	0.3001523443024197	0	0	1.5917159763313609	2.431544453424312	JUN;IFI16;CCDC85B;PHB;S100A11
GO_Biological_Process_2018	positive regulation of fat cell differentiation (GO:0045600)	1/39	0.217097930292293	0.3001523443024197	0	0	4.209889643463497	6.430213797447615	ZFP36
